"","ID","Date","Unit","year","month","INJ","takeover.date","time.since.takeover","Sex","DOB","Age","to_yn","agebin","AgeCat","Percent","DEA","DINJ"
"2139","CAE",2013-10-01,"C3","2013","10","1",2013-09-01,4.28571428571429,"M",2013-01-29,0.6703146374829,"Y","0-1 yr","I",0.310344827586207,"0",1
"2140","CAE",2013-11-01,"C3","2013","11","0",2013-09-01,8.71428571428571,"M",2013-01-29,0.755129958960328,"Y","0-1 yr","I",0.310344827586207,"0",0
"2141","CAE",2013-12-01,"C3","2013","12","0",2013-09-01,13,"M",2013-01-29,0.837209302325581,"Y","0-1 yr","I",0.310344827586207,"0",0
"2142","CAE",2014-01-01,"C3","2014"," 1","0",2013-09-01,17.4285714285714,"M",2013-01-29,0.92202462380301,"N","0-1 yr","I",0.310344827586207,"0",0
"2143","CAE",2014-02-01,"C3","2014"," 2","0",2013-09-01,21.8571428571429,"M",2013-01-29,1.00683994528044,"N","1-2 yr","I",0.310344827586207,"0",0
"2144","CAE",2014-03-01,"C3","2014"," 3","0",2013-09-01,25.8571428571429,"M",2013-01-29,1.08344733242134,"N","1-2 yr","I",0.310344827586207,"0",0
"2145","CAE",2014-04-01,"C3","2014"," 4","0",2013-09-01,30.2857142857143,"M",2013-01-29,1.16826265389877,"N","1-2 yr","I",0.310344827586207,"0",0
"2146","CAE",2014-05-01,"C3","2014"," 5","0",2013-09-01,34.5714285714286,"M",2013-01-29,1.25034199726402,"N","1-2 yr","I",0.310344827586207,"0",0
"2147","CAE",2014-06-01,"C3","2014"," 6","0",2013-09-01,39,"M",2013-01-29,1.33515731874145,"N","1-2 yr","I",0.310344827586207,"0",0
"2148","CAE",2014-07-01,"C3","2014"," 7","0",2013-09-01,43.2857142857143,"M",2013-01-29,1.4172366621067,"N","1-2 yr","I",0.310344827586207,"0",0
"2149","CAE",2014-08-01,"C3","2014"," 8","0",2013-09-01,47.7142857142857,"M",2013-01-29,1.50205198358413,"N","1-2 yr","J",0.569925471284524,"0",0
"2150","CAE",2014-09-01,"C3","2014"," 9","0",2013-09-01,52.1428571428571,"M",2013-01-29,1.58686730506156,"N","1-2 yr","J",0.569925471284524,"0",0
"2151","CAE",2014-10-01,"C3","2014","10","0",2013-09-01,56.4285714285714,"M",2013-01-29,1.66894664842681,"N","1-2 yr","J",0.569925471284524,"0",0
"2152","CAE",2014-11-01,"C3","2014","11","0",2013-09-01,60.8571428571429,"M",2013-01-29,1.75376196990424,"N","1-2 yr","J",0.569925471284524,"0",0
"2153","CAE",2014-12-01,"C3","2014","12","0",2013-09-01,65.1428571428571,"M",2013-01-29,1.83584131326949,"N","1-2 yr","J",0.569925471284524,"0",0
"2154","CAE",2015-01-01,"C3","2015"," 1","0",2013-09-01,69.5714285714286,"M",2013-01-29,1.92065663474692,"N","1-2 yr","J",0.569925471284524,"0",0
"2155","CAE",2015-02-01,"C3","2015"," 2","0",2013-09-01,74,"M",2013-01-29,2.00547195622435,"N","2-3 yr","J",0.569925471284524,"0",0
"2156","CAE",2015-03-01,"C3","2015"," 3","0",2013-09-01,78,"M",2013-01-29,2.08207934336525,"N","2-3 yr","J",0.569925471284524,"0",0
"2157","CAE",2015-04-01,"C3","2015"," 4","0",2013-09-01,82.4285714285714,"M",2013-01-29,2.16689466484268,"N","2-3 yr","J",0.569925471284524,"0",0
"2158","CAE",2015-05-01,"C3","2015"," 5","0",2013-09-01,86.7142857142857,"M",2013-01-29,2.24897400820793,"N","2-3 yr","J",0.569925471284524,"0",0
"2159","CAE",2015-06-01,"C3","2015"," 6","0",2013-09-01,91.1428571428571,"M",2013-01-29,2.33378932968536,"N","2-3 yr","J",0.569925471284524,"0",0
"2160","CAE",2015-07-01,"C3","2015"," 7","0",2013-09-01,95.4285714285714,"M",2013-01-29,2.41586867305062,"N","2-3 yr","J",0.569925471284524,"0",0
"2161","CAE",2015-08-01,"C3","2015"," 8","0",2013-09-01,99.8571428571429,"M",2013-01-29,2.50068399452804,"N","2-3 yr","J",0.569925471284524,"0",0
"2162","CAE",2015-09-01,"C3","2015"," 9","0",2013-09-01,104.285714285714,"M",2013-01-29,2.58549931600547,"N","2-3 yr","J",0.569925471284524,"0",0
"2163","CAE",2015-10-01,"C3","2015","10","0",2013-09-01,108.571428571429,"M",2013-01-29,2.66757865937072,"N","2-3 yr","J",0.569925471284524,"0",0
"2164","CAE",2015-11-01,"C3","2015","11","0",2013-09-01,113,"M",2013-01-29,2.75239398084815,"N","2-3 yr","J",0.569925471284524,"0",0
"2165","CAE",2015-12-01,"C3","2015","12","0",2013-09-01,117.285714285714,"M",2013-01-29,2.83447332421341,"N","2-3 yr","J",0.569925471284524,"0",0
"2166","CAE",2016-01-01,"C3","2016"," 1","0",2013-09-01,121.714285714286,"M",2013-01-29,2.91928864569083,"N","2-3 yr","J",0.569925471284524,"0",0
"2167","CAE",2016-02-01,"C3","2016"," 2","0",2013-09-01,126.142857142857,"M",2013-01-29,3.00410396716826,"N","3-4 yr","J",0.569925471284524,"0",0
"2168","CAE",2016-03-01,"C3","2016"," 3","0",2013-09-01,130.285714285714,"M",2013-01-29,3.08344733242134,"N","3-4 yr","J",0.569925471284524,"0",0
"2169","CAE",2016-04-01,"C3","2016"," 4","0",2013-09-01,134.714285714286,"M",2013-01-29,3.16826265389877,"N","3-4 yr","J",0.569925471284524,"0",0
"2170","CAE",2016-05-01,"C3","2016"," 5","0",2013-09-01,139,"M",2013-01-29,3.25034199726402,"N","3-4 yr","J",0.569925471284524,"0",0
"2171","CAE",2016-06-01,"C3","2016"," 6","0",2013-09-01,143.428571428571,"M",2013-01-29,3.33515731874145,"N","3-4 yr","J",0.569925471284524,"0",0
"2172","CAE",2016-07-01,"C3","2016"," 7","0",2013-09-01,147.714285714286,"M",2013-01-29,3.4172366621067,"N","3-4 yr","J",0.569925471284524,"0",0
"2173","CAE",2017-05-01,"C3","2017"," 5","0",2013-09-01,191.142857142857,"M",2013-01-29,4.24897400820793,"N","4-5 yr","J",0.569925471284524,"0",0
"2174","CAE",2017-06-01,"C3","2017"," 6","0",2013-09-01,195.571428571429,"M",2013-01-29,4.33378932968536,"N","4-5 yr","J",0.569925471284524,"0",0
"2175","CAE",2017-07-01,"C3","2017"," 7","0",2013-09-01,199.857142857143,"M",2013-01-29,4.41586867305062,"N","4-5 yr","J",0.569925471284524,"0",0
"2176","CAE",2017-08-01,"C3","2017"," 8","0",2013-09-01,204.285714285714,"M",2013-01-29,4.50068399452804,"N","4-5 yr","J",0.569925471284524,"0",0
"2177","CAE",2017-09-01,"C3","2017"," 9","0",2013-09-01,208.714285714286,"M",2013-01-29,4.58549931600547,"N","4-5 yr","J",0.569925471284524,"0",0
"2178","CAG",2013-04-01,"C3","2013"," 4","0",NA,NA,"M",2013-03-17,0.0410396716826265,"N","0-1 yr","I",0.310344827586207,"0",0
"2179","CAG",2013-05-01,"C3","2013"," 5","0",NA,NA,"M",2013-03-17,0.12311901504788,"N","0-1 yr","I",0.310344827586207,"0",0
"2180","CAG",2013-06-01,"C3","2013"," 6","0",NA,NA,"M",2013-03-17,0.207934336525308,"N","0-1 yr","I",0.310344827586207,"0",0
"2181","CAG",2013-07-01,"C3","2013"," 7","0",NA,NA,"M",2013-03-17,0.290013679890561,"N","0-1 yr","I",0.310344827586207,"0",0
"2182","CAG",2013-08-01,"C3","2013"," 8","0",NA,NA,"M",2013-03-17,0.374829001367989,"N","0-1 yr","I",0.310344827586207,"0",0
"2183","CAG",2013-09-01,"C3","2013"," 9","0",2013-09-01,0,"M",2013-03-17,0.459644322845417,"Y","0-1 yr","I",0.310344827586207,"1",1
"2184","CAI",2013-07-01,"C1","2013"," 7","0",NA,NA,"F",2013-06-01,0.0820793433652531,"N","0-1 yr","I",0.310344827586207,"0",0
"2185","CAI",2013-08-01,"C1","2013"," 8","0",NA,NA,"F",2013-06-01,0.166894664842681,"N","0-1 yr","I",0.310344827586207,"0",0
"2186","CAI",2013-09-01,"C1","2013"," 9","0",NA,NA,"F",2013-06-01,0.251709986320109,"N","0-1 yr","I",0.310344827586207,"0",0
"2187","CAI",2013-10-01,"C1","2013","10","0",NA,NA,"F",2013-06-01,0.333789329685363,"N","0-1 yr","I",0.310344827586207,"0",0
"2188","CAI",2013-11-01,"C1","2013","11","0",NA,NA,"F",2013-06-01,0.418604651162791,"N","0-1 yr","I",0.310344827586207,"0",0
"2189","CAI",2013-12-01,"C1","2013","12","0",NA,NA,"F",2013-06-01,0.500683994528044,"N","0-1 yr","I",0.310344827586207,"0",0
"2190","CAI",2014-01-01,"C1","2014"," 1","0",NA,NA,"F",2013-06-01,0.585499316005472,"N","0-1 yr","I",0.310344827586207,"0",0
"2191","CAI",2014-02-01,"C1","2014"," 2","0",NA,NA,"F",2013-06-01,0.6703146374829,"N","0-1 yr","I",0.310344827586207,"0",0
"2192","CAI",2014-03-01,"C1","2014"," 3","0",NA,NA,"F",2013-06-01,0.746922024623803,"N","0-1 yr","I",0.310344827586207,"0",0
"2193","CAI",2014-04-01,"C1","2014"," 4","0",NA,NA,"F",2013-06-01,0.831737346101231,"N","0-1 yr","I",0.310344827586207,"0",0
"2194","CAI",2014-05-01,"C1","2014"," 5","0",NA,NA,"F",2013-06-01,0.913816689466484,"N","0-1 yr","I",0.310344827586207,"0",0
"2195","CAI",2014-06-01,"C1","2014"," 6","0",NA,NA,"F",2013-06-01,0.998632010943912,"N","0-1 yr","I",0.310344827586207,"0",0
"2196","CAI",2014-07-01,"C1","2014"," 7","0",NA,NA,"F",2013-06-01,1.08071135430917,"N","1-2 yr","I",0.310344827586207,"0",0
"2197","CAI",2014-08-01,"C1","2014"," 8","0",NA,NA,"F",2013-06-01,1.16552667578659,"N","1-2 yr","I",0.310344827586207,"0",0
"2198","CAI",2014-09-01,"C1","2014"," 9","0",NA,NA,"F",2013-06-01,1.25034199726402,"N","1-2 yr","I",0.310344827586207,"0",0
"2199","CAI",2014-10-01,"C5","2014","10","0",NA,NA,"F",2013-06-01,1.33242134062927,"N","1-2 yr","I",0.310344827586207,"0",0
"2200","CAI",2014-11-01,"C5","2014","11","0",NA,NA,"F",2013-06-01,1.4172366621067,"N","1-2 yr","I",0.310344827586207,"0",0
"2201","CAI",2014-12-01,"C5","2014","12","0",NA,NA,"F",2013-06-01,1.49931600547196,"N","1-2 yr","I",0.310344827586207,"0",0
"2202","CAI",2015-01-01,"C5","2015"," 1","0",NA,NA,"F",2013-06-01,1.58413132694938,"N","1-2 yr","J",0.569925471284524,"0",0
"2203","CAI",2015-02-01,"C5","2015"," 2","0",NA,NA,"F",2013-06-01,1.66894664842681,"N","1-2 yr","J",0.569925471284524,"0",0
"2204","CAI",2015-03-01,"C5","2015"," 3","0",NA,NA,"F",2013-06-01,1.74555403556772,"N","1-2 yr","J",0.569925471284524,"0",0
"2205","CAI",2015-04-01,"C5","2015"," 4","0",NA,NA,"F",2013-06-01,1.83036935704514,"N","1-2 yr","J",0.569925471284524,"0",0
"2206","CAI",2015-05-01,"C5","2015"," 5","0",NA,NA,"F",2013-06-01,1.9124487004104,"N","1-2 yr","J",0.569925471284524,"0",0
"2207","CAI",2015-06-01,"C5","2015"," 6","0",NA,NA,"F",2013-06-01,1.99726402188782,"N","1-2 yr","J",0.569925471284524,"0",0
"2208","CAI",2015-07-01,"C5","2015"," 7","0",NA,NA,"F",2013-06-01,2.07934336525308,"N","2-3 yr","J",0.569925471284524,"0",0
"2209","CAI",2015-08-01,"C5","2015"," 8","0",NA,NA,"F",2013-06-01,2.16415868673051,"N","2-3 yr","J",0.569925471284524,"0",0
"2210","CAI",2015-09-01,"C5","2015"," 9","0",NA,NA,"F",2013-06-01,2.24897400820793,"N","2-3 yr","J",0.569925471284524,"0",0
"2211","CAI",2015-10-01,"C5","2015","10","0",NA,NA,"F",2013-06-01,2.33105335157319,"N","2-3 yr","J",0.569925471284524,"0",0
"2212","CAI",2015-11-01,"C5","2015","11","0",NA,NA,"F",2013-06-01,2.41586867305062,"N","2-3 yr","J",0.569925471284524,"0",0
"2213","CAI",2015-12-01,"C5","2015","12","0",NA,NA,"F",2013-06-01,2.49794801641587,"N","2-3 yr","J",0.569925471284524,"0",0
"2214","CAI",2016-01-01,"C5","2016"," 1","0",NA,NA,"F",2013-06-01,2.5827633378933,"N","2-3 yr","J",0.569925471284524,"0",0
"2215","CAI",2016-02-01,"C5","2016"," 2","0",NA,NA,"F",2013-06-01,2.66757865937072,"N","2-3 yr","J",0.569925471284524,"0",0
"2216","CAI",2016-03-01,"C5","2016"," 3","0",NA,NA,"F",2013-06-01,2.7469220246238,"N","2-3 yr","J",0.569925471284524,"0",0
"2217","CAI",2016-04-01,"C5","2016"," 4","0",NA,NA,"F",2013-06-01,2.83173734610123,"N","2-3 yr","J",0.569925471284524,"0",0
"2218","CAI",2016-05-01,"C5","2016"," 5","0",NA,NA,"F",2013-06-01,2.91381668946648,"N","2-3 yr","J",0.569925471284524,"0",0
"2219","CAI",2016-06-01,"C5","2016"," 6","0",NA,NA,"F",2013-06-01,2.99863201094391,"N","2-3 yr","J",0.569925471284524,"0",0
"2220","CAI",2016-07-01,"C5","2016"," 7","0",NA,NA,"F",2013-06-01,3.08071135430917,"N","3-4 yr","J",0.569925471284524,"0",0
"2221","CAI",2016-08-01,"C5","2016"," 8","0",NA,NA,"F",2013-06-01,3.16552667578659,"N","3-4 yr","J",0.569925471284524,"0",0
"2222","CAI",2017-05-01,"C5","2017"," 5","0",NA,NA,"F",2013-06-01,3.9124487004104,"N","3-4 yr","J",0.569925471284524,"0",0
"2223","CAI",2017-06-01,"C5","2017"," 6","0",NA,NA,"F",2013-06-01,3.99726402188782,"N","3-4 yr","J",0.569925471284524,"0",0
"2224","CAI",2017-07-01,"C5","2017"," 7","0",NA,NA,"F",2013-06-01,4.07934336525308,"N","4-5 yr","J",0.569925471284524,"0",0
"2225","CAI",2017-08-01,"C5","2017"," 8","0",NA,NA,"F",2013-06-01,4.16415868673051,"N","4-5 yr","J",0.569925471284524,"0",0
"2226","CAK",2008-01-01,"C","2008"," 1","0",NA,NA,"F",2002-09-19,5.28043775649795,"N","5-6 yr","A",1.61365399534523,"0",0
"2227","CAK",2008-02-01,"C","2008"," 2","0",2008-02-01,0,"F",2002-09-19,5.36525307797538,"Y","5-6 yr","A",1.61365399534523,"0",0
"2228","CAK",2008-03-01,"C","2008"," 3","0",2008-02-01,4.14285714285714,"F",2002-09-19,5.44459644322845,"Y","5-6 yr","A",1.61365399534523,"0",0
"2229","CAK",2008-04-01,"C","2008"," 4","0",2008-02-01,8.57142857142857,"F",2002-09-19,5.52941176470588,"Y","5-6 yr","A",1.61365399534523,"0",0
"2230","CAK",2008-05-01,"C1","2008"," 5","0",2008-02-01,12.8571428571429,"F",2002-09-19,5.61149110807114,"Y","5-6 yr","A",1.61365399534523,"0",0
"2231","CAK",2008-06-01,"C3","2008"," 6","0",2008-02-01,17.2857142857143,"F",2002-09-19,5.69630642954856,"N","5-6 yr","A",1.61365399534523,"0",0
"2232","CAK",2008-07-01,"C3","2008"," 7","0",2008-02-01,21.5714285714286,"F",2002-09-19,5.77838577291382,"N","5-6 yr","A",1.61365399534523,"0",0
"2233","CAK",2008-08-01,"C3","2008"," 8","0",2008-02-01,26,"F",2002-09-19,5.86320109439125,"N","5-6 yr","A",1.61365399534523,"0",0
"2234","CAK",2008-09-01,"C3","2008"," 9","0",2008-02-01,30.4285714285714,"F",2002-09-19,5.94801641586867,"N","5-6 yr","A",1.61365399534523,"0",0
"2235","CAK",2008-10-01,"C3","2008","10","0",2008-02-01,34.7142857142857,"F",2002-09-19,6.03009575923393,"N","6+ yr","A",1.61365399534523,"0",0
"2236","CAK",2009-01-01,"C3","2009"," 1","0",2008-02-01,47.8571428571429,"F",2002-09-19,6.28180574555404,"N","6+ yr","A",1.61365399534523,"0",0
"2237","CAK",2009-02-01,"C3","2009"," 2","0",2008-02-01,52.2857142857143,"F",2002-09-19,6.36662106703146,"N","6+ yr","A",1.61365399534523,"0",0
"2238","CAK",2009-03-01,"C3","2009"," 3","0",2008-02-01,56.2857142857143,"F",2002-09-19,6.44322845417237,"N","6+ yr","A",1.61365399534523,"0",0
"2239","CAK",2009-04-01,"C3","2009"," 4","0",2008-02-01,60.7142857142857,"F",2002-09-19,6.52804377564979,"N","6+ yr","A",1.61365399534523,"0",0
"2240","CAK",2009-05-01,"C3","2009"," 5","0",2008-02-01,65,"F",2002-09-19,6.61012311901505,"N","6+ yr","A",1.61365399534523,"0",0
"2241","CAK",2009-11-01,"C3","2009","11","0",2008-02-01,91.2857142857143,"F",2002-09-19,7.11354309165527,"N","6+ yr","A",1.61365399534523,"0",0
"2242","CAK",2010-02-01,"C3","2010"," 2","0",2008-02-01,104.428571428571,"F",2002-09-19,7.36525307797538,"N","6+ yr","A",1.61365399534523,"0",0
"2243","CAK",2010-03-01,"C3","2010"," 3","0",2008-02-01,108.428571428571,"F",2002-09-19,7.44186046511628,"N","6+ yr","A",1.61365399534523,"0",0
"2244","CAK",2010-04-01,"C3","2010"," 4","0",2008-02-01,112.857142857143,"F",2002-09-19,7.52667578659371,"N","6+ yr","A",1.61365399534523,"0",0
"2245","CAK",2010-05-01,"C3","2010"," 5","0",2008-02-01,117.142857142857,"F",2002-09-19,7.60875512995896,"N","6+ yr","A",1.61365399534523,"0",0
"2246","CAK",2010-06-01,"C3","2010"," 6","0",2008-02-01,121.571428571429,"F",2002-09-19,7.69357045143639,"N","6+ yr","A",1.61365399534523,"0",0
"2247","CAK",2010-07-01,"C3","2010"," 7","0",2008-02-01,125.857142857143,"F",2002-09-19,7.77564979480164,"N","6+ yr","A",1.61365399534523,"0",0
"2248","CAK",2010-08-01,"C3","2010"," 8","0",2008-02-01,130.285714285714,"F",2002-09-19,7.86046511627907,"N","6+ yr","A",1.61365399534523,"0",0
"2249","CAK",2010-09-01,"C3","2010"," 9","0",2008-02-01,134.714285714286,"F",2002-09-19,7.9452804377565,"N","6+ yr","A",1.61365399534523,"0",0
"2250","CAK",2010-10-01,"C3","2010","10","0",2008-02-01,139,"F",2002-09-19,8.02735978112175,"N","6+ yr","A",1.61365399534523,"0",0
"2251","CAK",2010-11-01,"C3","2010","11","0",2008-02-01,143.428571428571,"F",2002-09-19,8.11217510259918,"N","6+ yr","A",1.61365399534523,"0",0
"2252","CAK",2010-12-01,"C3","2010","12","0",2008-02-01,147.714285714286,"F",2002-09-19,8.19425444596443,"N","6+ yr","A",1.61365399534523,"0",0
"2253","CAK",2011-01-01,"C3","2011"," 1","0",2008-02-01,152.142857142857,"F",2002-09-19,8.27906976744186,"N","6+ yr","A",1.61365399534523,"0",0
"2254","CAK",2011-02-01,"C3","2011"," 2","0",2011-02-01,0,"F",2002-09-19,8.36388508891929,"Y","6+ yr","A",1.61365399534523,"0",0
"2255","CAK",2011-03-01,"C3","2011"," 3","0",2011-02-01,4,"F",2002-09-19,8.44049247606019,"Y","6+ yr","A",1.61365399534523,"0",0
"2256","CAK",2011-04-01,"C3","2011"," 4","0",2011-02-01,8.42857142857143,"F",2002-09-19,8.52530779753762,"Y","6+ yr","A",1.61365399534523,"0",0
"2257","CAK",2011-05-01,"C3","2011"," 5","0",2011-02-01,12.7142857142857,"F",2002-09-19,8.60738714090287,"Y","6+ yr","A",1.61365399534523,"0",0
"2258","CAK",2011-06-01,"C3","2011"," 6","0",2011-02-01,17.1428571428571,"F",2002-09-19,8.6922024623803,"N","6+ yr","A",1.61365399534523,"0",0
"2259","CAK",2011-07-01,"C3","2011"," 7","0",2011-02-01,21.4285714285714,"F",2002-09-19,8.77428180574555,"N","6+ yr","A",1.61365399534523,"0",0
"2260","CAK",2011-08-01,"C3","2011"," 8","0",2011-02-01,25.8571428571429,"F",2002-09-19,8.85909712722298,"N","6+ yr","A",1.61365399534523,"0",0
"2261","CAK",2011-09-01,"C3","2011"," 9","0",2011-02-01,30.2857142857143,"F",2002-09-19,8.94391244870041,"N","6+ yr","A",1.61365399534523,"1",1
"2262","CAL",2008-01-01,"C","2008"," 1","0",NA,NA,"F",1988-07-24,19.4254445964432,"N","6+ yr","A",1.61365399534523,"0",0
"2263","CAL",2008-02-01,"C","2008"," 2","0",2008-02-01,0,"F",1988-07-24,19.5102599179207,"Y","6+ yr","A",1.61365399534523,"0",0
"2264","CAL",2008-03-01,"C","2008"," 3","0",2008-02-01,4.14285714285714,"F",1988-07-24,19.5896032831737,"Y","6+ yr","A",1.61365399534523,"0",0
"2265","CAL",2008-04-01,"C","2008"," 4","0",2008-02-01,8.57142857142857,"F",1988-07-24,19.6744186046512,"Y","6+ yr","A",1.61365399534523,"0",0
"2266","CAL",2008-05-01,"C","2008"," 5","0",2008-02-01,12.8571428571429,"F",1988-07-24,19.7564979480164,"Y","6+ yr","A",1.61365399534523,"0",0
"2267","CAL",2008-06-01,"C","2008"," 6","0",2008-02-01,17.2857142857143,"F",1988-07-24,19.8413132694938,"N","6+ yr","A",1.61365399534523,"0",0
"2268","CAL",2008-07-01,"C","2008"," 7","0",2008-02-01,21.5714285714286,"F",1988-07-24,19.9233926128591,"N","6+ yr","A",1.61365399534523,"0",0
"2269","CAL",2008-08-01,"C","2008"," 8","0",2008-02-01,26,"F",1988-07-24,20.0082079343365,"N","6+ yr","A",1.61365399534523,"0",0
"2270","CAL",2008-09-01,"C","2008"," 9","0",2008-02-01,30.4285714285714,"F",1988-07-24,20.093023255814,"N","6+ yr","A",1.61365399534523,"0",0
"2271","CAL",2008-10-01,"C","2008","10","0",2008-02-01,34.7142857142857,"F",1988-07-24,20.1751025991792,"N","6+ yr","A",1.61365399534523,"0",0
"2272","CAL",2008-11-01,"C","2008","11","0",2008-02-01,39.1428571428571,"F",1988-07-24,20.2599179206566,"N","6+ yr","A",1.61365399534523,"0",0
"2273","CAL",2008-12-01,"C","2008","12","0",2008-02-01,43.4285714285714,"F",1988-07-24,20.3419972640219,"N","6+ yr","A",1.61365399534523,"0",0
"2274","CAL",2009-01-01,"C","2009"," 1","0",2008-02-01,47.8571428571429,"F",1988-07-24,20.4268125854993,"N","6+ yr","A",1.61365399534523,"0",0
"2275","CAL",2009-02-01,"C","2009"," 2","0",2008-02-01,52.2857142857143,"F",1988-07-24,20.5116279069767,"N","6+ yr","A",1.61365399534523,"0",0
"2276","CAL",2009-03-01,"C","2009"," 3","0",2008-02-01,56.2857142857143,"F",1988-07-24,20.5882352941176,"N","6+ yr","A",1.61365399534523,"0",0
"2277","CAL",2009-04-01,"C","2009"," 4","0",2008-02-01,60.7142857142857,"F",1988-07-24,20.6730506155951,"N","6+ yr","A",1.61365399534523,"0",0
"2278","CAL",2009-05-01,"C","2009"," 5","0",2009-04-01,4.28571428571429,"F",1988-07-24,20.7551299589603,"Y","6+ yr","A",1.61365399534523,"0",0
"2279","CAL",2009-06-01,"C","2009"," 6","0",2009-04-01,8.71428571428571,"F",1988-07-24,20.8399452804378,"Y","6+ yr","A",1.61365399534523,"0",0
"2280","CAL",2009-07-01,"C","2009"," 7","0",2009-04-01,13,"F",1988-07-24,20.922024623803,"Y","6+ yr","A",1.61365399534523,"0",0
"2281","CAL",2009-08-01,"C","2009"," 8","0",2009-04-01,17.4285714285714,"F",1988-07-24,21.0068399452804,"N","6+ yr","A",1.61365399534523,"0",0
"2282","CAL",2009-09-01,"C","2009"," 9","0",2009-04-01,21.8571428571429,"F",1988-07-24,21.0916552667579,"N","6+ yr","A",1.61365399534523,"0",0
"2283","CAL",2009-10-01,"C","2009","10","0",2009-04-01,26.1428571428571,"F",1988-07-24,21.1737346101231,"N","6+ yr","A",1.61365399534523,"0",0
"2284","CAL",2009-11-01,"C","2009","11","0",2009-04-01,30.5714285714286,"F",1988-07-24,21.2585499316005,"N","6+ yr","A",1.61365399534523,"0",0
"2285","CAL",2009-12-01,"C","2009","12","0",2009-04-01,34.8571428571429,"F",1988-07-24,21.3406292749658,"N","6+ yr","A",1.61365399534523,"0",0
"2286","CAL",2010-01-01,"C","2010"," 1","0",2009-04-01,39.2857142857143,"F",1988-07-24,21.4254445964432,"N","6+ yr","A",1.61365399534523,"0",0
"2287","CAL",2010-02-01,"C","2010"," 2","0",2009-04-01,43.7142857142857,"F",1988-07-24,21.5102599179207,"N","6+ yr","A",1.61365399534523,"0",0
"2288","CAL",2010-03-01,"C","2010"," 3","0",2009-04-01,47.7142857142857,"F",1988-07-24,21.5868673050616,"N","6+ yr","A",1.61365399534523,"0",0
"2289","CAL",2010-04-01,"C","2010"," 4","0",2009-04-01,52.1428571428571,"F",1988-07-24,21.671682626539,"N","6+ yr","A",1.61365399534523,"0",0
"2290","CAL",2010-05-01,"C","2010"," 5","0",2009-04-01,56.4285714285714,"F",1988-07-24,21.7537619699042,"N","6+ yr","A",1.61365399534523,"0",0
"2291","CAL",2010-06-01,"C","2010"," 6","0",2009-04-01,60.8571428571429,"F",1988-07-24,21.8385772913817,"N","6+ yr","A",1.61365399534523,"0",0
"2292","CAL",2010-07-01,"C","2010"," 7","0",2009-04-01,65.1428571428571,"F",1988-07-24,21.9206566347469,"N","6+ yr","A",1.61365399534523,"0",0
"2293","CAL",2010-08-01,"C","2010"," 8","0",2009-04-01,69.5714285714286,"F",1988-07-24,22.0054719562244,"N","6+ yr","A",1.61365399534523,"0",0
"2294","CAL",2010-09-01,"C","2010"," 9","0",2009-04-01,74,"F",1988-07-24,22.0902872777018,"N","6+ yr","A",1.61365399534523,"0",0
"2295","CAL",2010-10-01,"C","2010","10","0",2009-04-01,78.2857142857143,"F",1988-07-24,22.172366621067,"N","6+ yr","A",1.61365399534523,"0",0
"2296","CAL",2010-11-01,"C","2010","11","0",2009-04-01,82.7142857142857,"F",1988-07-24,22.2571819425445,"N","6+ yr","A",1.61365399534523,"0",0
"2297","CAL",2010-12-01,"C","2010","12","0",2009-04-01,87,"F",1988-07-24,22.3392612859097,"N","6+ yr","A",1.61365399534523,"0",0
"2298","CAL",2011-01-01,"C","2011"," 1","0",2009-04-01,91.4285714285714,"F",1988-07-24,22.4240766073871,"N","6+ yr","A",1.61365399534523,"0",0
"2299","CAL",2011-02-01,"C","2011"," 2","0",2009-04-01,95.8571428571429,"F",1988-07-24,22.5088919288646,"N","6+ yr","A",1.61365399534523,"0",0
"2300","CAL",2011-03-01,"C","2011"," 3","0",2009-04-01,99.8571428571429,"F",1988-07-24,22.5854993160055,"N","6+ yr","A",1.61365399534523,"0",0
"2301","CAL",2011-04-01,"C","2011"," 4","0",2011-04-01,0,"F",1988-07-24,22.6703146374829,"Y","6+ yr","A",1.61365399534523,"0",0
"2302","CAL",2011-05-01,"C","2011"," 5","0",2011-04-01,4.28571428571429,"F",1988-07-24,22.7523939808482,"Y","6+ yr","A",1.61365399534523,"0",0
"2303","CAL",2011-06-01,"C","2011"," 6","0",2011-04-01,8.71428571428571,"F",1988-07-24,22.8372093023256,"Y","6+ yr","A",1.61365399534523,"0",0
"2304","CAL",2011-07-01,"C","2011"," 7","0",2011-04-01,13,"F",1988-07-24,22.9192886456908,"Y","6+ yr","A",1.61365399534523,"0",0
"2305","CAL",2011-08-01,"C","2011"," 8","0",2011-04-01,17.4285714285714,"F",1988-07-24,23.0041039671683,"N","6+ yr","A",1.61365399534523,"0",0
"2306","CAL",2011-09-01,"C","2011"," 9","0",2011-04-01,21.8571428571429,"F",1988-07-24,23.0889192886457,"N","6+ yr","A",1.61365399534523,"0",0
"2307","CAL",2011-10-01,"C","2011","10","0",2011-04-01,26.1428571428571,"F",1988-07-24,23.1709986320109,"N","6+ yr","A",1.61365399534523,"0",0
"2308","CAL",2011-11-01,"C","2011","11","0",2011-04-01,30.5714285714286,"F",1988-07-24,23.2558139534884,"N","6+ yr","A",1.61365399534523,"0",0
